資産コード,枝番,異動区分,異動区分名,資産ステータス,資産ステータス名,資産名,資産カナ名,取得日,事業供用開始日,移行日,取得価額,税区分ID,税区分名,税額,税額（手入力）,取得価額（税込額）,取得方法区分,取得方法区分名,資産科目コード,資産科目名,部門コード,部門名,設置場所コード,設置場所,申告先コード,申告先名,数量,単位,購入先名,事前申請リンク,償却方法_1,償却方法名_1,耐用年数_1,償却率_1,保証率_1,保証額_1,改定償却率_1,備忘価額_1,改定取得価額_1,期首簿価_1,移行時の帳簿価額_1,償却済月数_1,総償却月数_1,残存価額_1,当月償却費_1,当月末簿価_1,減価償却累計額_1,減損損失額_1,減損累計額_1,償却方法_2,償却方法名_2,耐用年数_2,償却率_2,保証率_2,保証額_2,改定償却率_2,備忘価額_2,改定取得価額_2,期首簿価_2,移行時の帳簿価額_2,償却済月数_2,総償却月数_2,残存価額_2,当月償却費_2,当月末簿価_2,減価償却累計額_2,減損損失額_2,減損累計額_2,償却方法_3,償却方法名_3,耐用年数_3,償却率_3,保証率_3,保証額_3,改定償却率_3,備忘価額_3,改定取得価額_3,期首簿価_3,移行時の帳簿価額_3,償却済月数_3,総償却月数_3,残存価額_3,当月償却費_3,当月末簿価_3,減価償却累計額_3,減損損失額_3,減損累計額_3,資産種類（償却資産税）,資産種類名（償却資産税）,特例対象フラグ,特例（分子）,特例（分母）,摘要（償却資産税）,資産種類（法人税）,資産種類名（法人税）,構造,細目,タグ,メモ,事由コード,事由名,除却日,処分費用,処分費用税区分ID,処分費用税区分名,処分費用（税額）,処分費用（税額手入力）,処分費用（税込額）,処分費用支払先,売却日,売却額,売却額税区分ID,売却額税区分名,売却額（税額）,売却額（税額手入力）,売却額（税込額）,売却先,リンク（異動時）,有効期間（From）,有効期間（To）,登録日,登録ユーザー名
540,1,20,事業供用開始,20,事業供用中（償却中）,movement195,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,50,利用期間均等（月）,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,22,定率法（200%）,5,0.4,0.108,,0.5,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
541,1,20,事業供用開始,20,事業供用中（償却中）,movement196,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
542,1,20,事業供用開始,20,事業供用中（償却中）,movement197,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
543,1,20,事業供用開始,20,事業供用中（償却中）,movement198,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
544,1,20,事業供用開始,20,事業供用中（償却中）,movement199,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
545,1,20,事業供用開始,20,事業供用中（償却中）,movement200,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
546,1,20,事業供用開始,20,事業供用中（償却中）,movement201,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
547,1,20,事業供用開始,20,事業供用中（償却中）,movement202,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
548,1,20,事業供用開始,20,事業供用中（償却中）,movement203,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
549,1,20,事業供用開始,20,事業供用中（償却中）,movement204,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
550,1,20,事業供用開始,20,事業供用中（償却中）,movement205,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
551,1,20,事業供用開始,20,事業供用中（償却中）,movement206,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
552,1,20,事業供用開始,20,事業供用中（償却中）,movement207,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
553,1,20,事業供用開始,20,事業供用中（償却中）,movement208,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
554,1,20,事業供用開始,20,事業供用中（償却中）,movement209,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
555,1,20,事業供用開始,20,事業供用中（償却中）,movement210,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,500000,0,0,60,リース期間定額法,0,,,,,0,0,0,,0,60,0,0,0,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
556,1,20,事業供用開始,20,事業供用中（償却中）,movement211,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
557,1,20,事業供用開始,20,事業供用中（償却中）,movement212,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
558,1,20,事業供用開始,20,事業供用中（償却中）,movement213,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
559,1,20,事業供用開始,20,事業供用中（償却中）,movement214,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
560,1,20,事業供用開始,20,事業供用中（償却中）,movement215,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
561,1,20,事業供用開始,20,事業供用中（償却中）,movement216,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
562,1,20,事業供用開始,20,事業供用中（償却中）,movement217,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
563,1,20,事業供用開始,20,事業供用中（償却中）,movement218,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
564,1,20,事業供用開始,20,事業供用中（償却中）,movement219,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
565,1,20,事業供用開始,20,事業供用中（償却中）,movement220,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
566,1,20,事業供用開始,20,事業供用中（償却中）,movement221,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
567,1,20,事業供用開始,20,事業供用中（償却中）,movement222,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
568,1,20,事業供用開始,20,事業供用中（償却中）,movement223,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
569,1,20,事業供用開始,20,事業供用中（償却中）,movement224,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
570,1,20,事業供用開始,20,事業供用中（償却中）,movement225,パソコン,2018/01/01,,,200000,99,対象外,0,,200000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,80,少額減価償却資産,3,,,,,0,0,0,,0,0,0,0,0,200000,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
571,1,20,事業供用開始,20,事業供用中（償却中）,movement226,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
572,1,20,事業供用開始,20,事業供用中（償却中）,movement227,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
573,1,20,事業供用開始,20,事業供用中（償却中）,movement228,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
574,1,20,事業供用開始,20,事業供用中（償却中）,movement229,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
575,1,20,事業供用開始,20,事業供用中（償却中）,movement230,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
576,1,20,事業供用開始,20,事業供用中（償却中）,movement231,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
577,1,20,事業供用開始,20,事業供用中（償却中）,movement232,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
578,1,20,事業供用開始,20,事業供用中（償却中）,movement233,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
579,1,20,事業供用開始,20,事業供用中（償却中）,movement234,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
580,1,20,事業供用開始,20,事業供用中（償却中）,movement235,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
581,1,20,事業供用開始,20,事業供用中（償却中）,movement236,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
582,1,20,事業供用開始,20,事業供用中（償却中）,movement237,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
583,1,20,事業供用開始,20,事業供用中（償却中）,movement238,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
584,1,20,事業供用開始,20,事業供用中（償却中）,movement239,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
585,1,20,事業供用開始,20,事業供用中（償却中）,movement240,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,90,非償却資産,0,,,,,1,0,500000,,0,0,0,0,500000,0,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:43,Lily test14
